date,timestamp,ticker,strike,expiration,right,price,action,is_spread,spread_strikes,_resolved_from_prior,raw_snippet,msg_id
2022-07-08,2022-07-08T11:27:51.679-04:00,GME,,,C,,OPEN,True,135/145,,@Swing Trades buying $GME 29JUL 135/145C debit @ $3.23,994988195018190928
2022-07-11,2022-07-11T08:47:33.679-04:00,IWM,,,P,,OPEN,True,375/360,,@Swing Trades  Position summary:  SHORTS: $IWM 19AUG 160P @ $5 $SPY 19AUG 375/360P debit @ $5.40 $AMD 19AUG 85/75P debit $3.30 (if we get another bounce I'd consider closing the short leg) $SNOW 18NOV,996035017799106600
2022-07-11,2022-07-11T09:25:06.968-04:00,BABA,,,,,CLOSE,False,,,@Swing Trades  $BABA under pressure again. I want to see if this gets a bounce some time today to get a better exit,996044468778193019
2022-07-12,2022-07-12T11:43:45.801-04:00,AMD,76.0,2022-07-15,P,1.75,OPEN,False,,,@Swing Trades for an earnings proxy on $TSM buying $AMD 15JUL $76P @ $1.75,996441748358303876
2022-07-13,2022-07-13T06:32:50.875-04:00,MNST,95.0,2022-08-19,P,3.5,OPEN,False,,,@Swing Trades  Adding 2 new short trades:  $MNST 19AUG 95P @ $3.5 STOP: weekly close > 100  $UUP 20JAN 28P $0.66  #🔎-case-studies-and-technical-analysis for trade details,996725891793158235
2022-07-13,2022-07-13T12:08:09.418-04:00,BA,155.0,2022-07-22,C,1.06,OPEN,False,,,@Swing Trades run into earnings play on $BA. $BA 22JUL 155C @ $1.06,996810275078549735
2022-07-13,2022-07-13T15:39:07.854-04:00,IWM,170.0,2022-07-15,P,1.24,ADD,False,,,@Swing Trades we added an inexpensive short for Friday expiry in day trade channel that we're swinging. $IWM 15JUL 170P @ $1.24,996863368407293982
2022-07-13,2022-07-13T15:41:53.211-04:00,IWM,,,P,,OPEN,True,375/360,,@Swing Trades  *Remember short expiry = small position size relative to account size. Market's moving fast again so may be doing more of these quick in and outs   Position summary:  SHORTS: $IWM 15JUL,996864061964816525
2022-07-14,2022-07-14T09:21:30.247-04:00,ETSY,80.0,2022-07-22,P,2.7,OPEN,False,,,@Swing Trades adding $ETSY 22JUL 80P @ $2.70 filled,997130723381223444
2022-07-14,2022-07-14T15:56:47.128-04:00,SPY,374.0,2022-07-20,P,3.0,OPEN,False,,,@Swing Trades buying $SPY 20JUL 374P @ $3 *Shorting the daily 20sma here,997230199190065206
2022-07-15,2022-07-15T14:01:32.874-04:00,BABA,105.0,2022-07-22,C,2.1,ROLL,False,,,@Swing Trades if you took the $BABA trade I'm rolling some profits over to  $BABA 22JUL 105C @ $2.10. *Only w/ profits. Don't love this for new entry,997563586572460133
2022-07-15,2022-07-15T15:44:18.845-04:00,AAPL,150.0,2022-07-22,C,2.11,OPEN,False,,,@Swing Trades  $VIX is falling off a cliff and breadth has been solid today. It does appear we're heading higher before lower for July.  I'm sticking with the market leader for next week. $AAPL 22JUL ,997589448529285200
2022-07-18,2022-07-18T07:48:32.84-04:00,BA,155.0,2022-07-22,C,,ROLL,False,,,@Swing Trades  More good news to help the $BA set-up. Target: 159-160 Our 22JUL 155C should go to $5 from $1. Let's set a limit sell order for $5 and see if anyone bites. Roll up to 160C w/ profits as,998556881503137842
2022-07-18,2022-07-18T11:08:10.903-04:00,GOOGL,114.0,2022-07-22,C,1.15,OPEN,False,,,@Swing Trades buying $GOOGL 22JUL 114C @ $1.15 *Approaching lower end of channel/demand Target 🎯: 116-118 Currently:111.60,998607121140678756
2022-07-19,2022-07-19T09:11:24.96-04:00,SNAP,15.0,2022-07-22,C,1.0,OPEN,False,,,@Swing Trades ER Trade $SNAP 22JUL 15C @ $1. *SNAP reports on Thursday after the bell. I may not hold through ER. Mainly looking to capture the IV increase,998940123951530014
2022-07-19,2022-07-19T10:42:08.823-04:00,AMZN,120.0,2022-07-29,C,2.74,OPEN,False,,,@Swing Trades buying $AMZN 29JUL 120C @ $2.74 Stop loss: daily 50sma Target 🎯: 125,998962957167890443
2022-07-19,2022-07-19T11:50:35.462-04:00,SPY,,,P,,OPEN,True,375/360,,Position summary:  SHORTS: $SPY 20JUL 374P @ $3 $IWM 19AUG 160P @ $5 $SPY 19AUG 375/360P debit @ $5.40 $AMD 19AUG 85/75P debit $3.30 (if we get another bounce I'd consider closing the short leg) $SNOW,998980181660278864
2022-07-20,2022-07-20T14:47:18.92-04:00,DOCU,70.0,2022-08-19,C,4.1,OPEN,False,,,@Swing Trades buying $DOCU 19AUG 70C @ $4.10 *Day 1 breakout so playing this for continuation,999387043652190282
2022-07-20,2022-07-20T20:41:18.475-04:00,C,52.0,2022-07-29,P,1.17,OPEN,False,,,@Swing Trades Posted this to Twitter. This is the $C put I like for an asymetric trade to the downside. Looking for inexpensive downside trades to rotate wins from the call side into. OFC cash is also,999476128802684958
2022-07-21,2022-07-21T15:07:20.388-04:00,TSLA,830.0,2022-07-22,C,8.25,OPEN,False,,,@Swing Trades high risk trade for TSLA but I still like it for a gap up tomorrow $TSLA 22JUL 820/850call debit @ $8.25 *Can also do 820/850/880 call butterfly or naked 830C. Target is still 840-850 ar,999754470839828591
2022-07-21,2022-07-21T15:26:01.514-04:00,SHOP,40.0,2022-08-19,C,4.25,OPEN,False,,,@Swing Trades for $shop I'm going slightly ITM since we're buying near HOD. $SHOP 19AUG 40C @ $4.25,999759173183090870
2022-07-22,2022-07-22T13:53:36.942-04:00,ROKU,65.0,2022-07-29,P,0.56,OPEN,False,,,@Swing Trades  🚨ER PLAY $ROKU 29JUL 65P @ $0.56 *Playing both directional and for IV increase into ER July 28th,1000098305428168714
2022-07-25,2022-07-25T09:49:29.98-04:00,SNOW,130.0,2022-09-16,P,11.0,OPEN,False,,,@Day Trades buying  $SNOW 16SEP 130P @ $11 *Should have another entry this week if 140 holds,1001124035213664326
2022-07-25,2022-07-25T10:54:36.677-04:00,SNOW,,,P,,OPEN,True,130/110,,@Swing Trades  For debit spread idea on $SNOW I like the 130/110P @ $6.60,1001140421088518184
2022-07-25,2022-07-25T12:33:54.181-04:00,ATVI,79.0,,C,1.0,OPEN_UNRESOLVED_EXP,False,,,@Swing Trades  if $MSFT mentions any progress on $ATVI merger the 79C @ $1 can be a great proxy for $MSFT ER.,1001165408671375442
2022-07-26,2022-07-26T12:40:48.656-04:00,BABA,105.0,2022-07-29,C,1.1,OPEN,False,,,@Swing Trades  Inexpensive play on $BABA off the 100 support level. Heavy call volume coming into this strike today $BABA 29JUL 105C @ $1.10,1001529534971134132
2022-07-29,2022-07-29T09:44:39.62-04:00,ROKU,65.0,2022-07-29,P,3.0,CLOSE,False,,True,@Swing Trades  All out of $ROKU @ $3,1002572368817954856
2022-07-29,2022-07-29T13:52:06.802-04:00,TSLA,900.0,2022-08-05,C,10.8,OPEN,False,,,@Day Trades  Change in plans here for $TSLA. When it has a strong Friday it often gaps up on Mondays. No guarantees but the payout is very good and it's been fairly consistent for us. Buying $TSLA 5AU,1002634642412810280
2022-08-01,2022-08-01T10:47:06.618-04:00,NVDA,210.0,2022-09-16,C,6.0,OPEN,False,,,@Swing Trades buying $NVDA 16SEP 210C @ $6,1003675248463446066
2022-08-01,2022-08-01T11:51:25.739-04:00,AMZN,,,C,,OPEN,True,140/145,,@Swing Trades buying $AMZN 19AUG 140/145C debit @ $1.90 Technicals posted in #🔎-case-studies-and-technical-analysis,1003691434790092901
2022-08-02,2022-08-02T12:23:26.841-04:00,ZS,170.0,2022-08-19,C,3.73,OPEN,False,,,@Swing Trades buying $ZS 19AUG 170C @ $3.73 Starting off with this targeting top of wedge,1004061880341499955
2022-08-03,2022-08-03T11:59:26.726-04:00,AMZN,,,C,,OPEN,True,140/145,,@Swing Trades buying $AMZN 140/145C debit @ $2.06 *Can also do naked. Target is 145,1004418227926995044
2022-08-03,2022-08-03T12:01:32.13-04:00,MSFT,290.0,2022-08-12,C,1.3,OPEN,False,,,@Swing Trades smaller accounts or small risk $MSFT 12AUG 290C @ $1.3 Target 190 Stop: 278,1004418753909502042
2022-08-04,2022-08-04T11:51:19.426-04:00,NVDA,192.5,2022-08-12,C,4.8,OPEN,False,,,@Swing Trades  Adding more $NVDA for next week for bigger return on the breakout above 191. $NVDA 12AUG 192.5C @ $4.80,1004778571908268042
2022-08-05,2022-08-05T09:50:57.652-04:00,TSLA,1100.0,2022-09-02,C,7.4,OPEN,False,,,@Swing Trades buying $TSLA 2SEP 1100C @ $7.40,1005110669458284564
2022-08-05,2022-08-05T10:54:08.121-04:00,NET,75.0,2022-08-12,C,3.15,OPEN,False,,,@Swing Trades  $NET taking out ER high after making 3x expected move $NET 12AUG 75C @ $3.15 Target: 90,1005126567837581413
2022-08-05,2022-08-05T11:02:09.12-04:00,MSFT,290.0,2022-08-12,C,,CLOSE,False,,True,@Swing Trades selling $MSFT 290C Not following through above 282,1005128585293615165
2022-08-09,2022-08-09T10:02:17.29-04:00,GOOGL,110.0,2022-11-18,P,5.0,OPEN,False,,,@Swing Trades  Buying $GOOGL 18NOV 110p @ $5 Target lower end of wedge,1006563071529070612
2022-08-09,2022-08-09T10:15:30.083-04:00,QQQ,,,P,,OPEN,True,320/300,,@Swing Trades buying $QQQ 19AUG 320/300P debit @ $6.3,1006566396743913554
2022-08-10,2022-08-10T10:42:39.884-04:00,TSLA,950.0,2022-08-19,C,6.2,ADD,False,,,@Swing Trades buying $TSLA 19AUG 950C @ $6.2 * I'm looking at a call debit we can add to reduce cost as well,1006935620490371153
2022-08-10,2022-08-10T12:31:28.275-04:00,GOOGL,120.0,2022-09-16,C,4.4,OPEN,False,,,@Swing Trades  $GOOGL 16SEP 120C @ $4.4 Target: 128,1006963002546860113
2022-08-11,2022-08-11T09:53:22.63-04:00,NET,81.0,2022-08-19,C,2.95,OPEN,False,,,@Swing Trades buying $NET 19AUG 81c @ $2.95,1007285604733689909
2022-08-11,2022-08-11T10:06:18.521-04:00,MSTR,,,C,,OPEN,True,375/400,,@Swing Trades buying $MSTR 375/400c @ $7 debit for next week,1007288859056406649
2022-08-11,2022-08-11T10:28:34.053-04:00,NET,81.0,2022-08-19,C,,CLOSE,False,,True,@Swing Trades  Selling $NET. We're reaching the $ES 4250 Target outlined on the trade plan and not coincidentally $TNX is starting to break out. Not sure how much this market has left in the tank for ,1007294460683636756
2022-08-11,2022-08-11T10:35:10.474-04:00,TNX,,,,,CLOSE,False,,,"@Swing Trades  Here's a look at $TNX. Hasn't broken downtrend yet so still ok. Still selling $NET but I'll keep the others knowing we're pretty extended.  $MSTR, $NFLX, $GOOGL, $TSLA",1007296123393802350
2022-08-11,2022-08-11T13:11:58.087-04:00,NFLX,255.0,,C,0.6,OPEN_UNRESOLVED_EXP,False,,,@Swing Trades lotto idea $NFLX 255C @ $0.60 for tomorrow *Lotto size = risk full debit,1007335581782642819
2022-08-12,2022-08-12T10:19:50.293-04:00,NVDA,195.0,2022-08-26,C,4.3,OPEN,False,,,@Swing Trades buying $NVDA 26AUG 195C @ $4.3 *Run into earnings trade,1007654651740561499
2022-08-12,2022-08-12T11:16:51.626-04:00,TSLA,,,C,,OPEN,True,900/950,,@Swing Trades buying $TSLA 19AUG 900/950C debit @ $11.60 * Can also add 19SEP 1000 & 1200C  *Large position,1007669001851244644
2022-08-15,2022-08-15T13:32:08.645-04:00,TSLA,950.0,2022-08-19,C,,ROLL,False,,True,@Swing Trades  $TSLA trade management. The 950C for this week is now $6 to $18. If looking for a way to stay in the trade and lock in some gains I would roll up to the 1000C for this week,1008790210693312703
2022-08-15,2022-08-15T23:23:42.83-04:00,ENPH,320.0,2022-09-16,C,6.95,OPEN,False,,,@Swing Trades  I was asked about $ENPH set-up and I agree it looks very close to breaking out over the 309 level and continuing to the next 330 target. 2 trade ideas: 1. Wait for 309 to trade and buy ,1008939084095434772
2022-08-16,2022-08-16T09:39:49.713-04:00,TSLA,1000.0,2022-08-19,C,5.0,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades adding lotto size on $TSLA weekly 1000c @ $5,1009094134440673321
2022-08-16,2022-08-16T13:12:15.392-04:00,BA,172.5,2022-08-19,C,2.35,OPEN,False,,,@Swing Trades  $BA is breaking out and should head to 180 area next. $BA 19AUG 172.5C @ $2.35 could go to $6-$7 this week. *Please self manage this trade. I have too much risk on at the moment but I l,1009147593693085736
2022-08-16,2022-08-16T13:34:36.806-04:00,AMZN,146.0,2022-08-26,C,3.0,OPEN,False,,,@Swing Trades  $AMZN 26AUG 146C @ $3 Target: 150 area to start. Stop loss: 2 daily closes under 145 = false breakout,1009153219991195739
2022-08-17,2022-08-17T10:46:26.352-04:00,TSLA,1050.0,2022-09-09,C,10.0,OPEN,False,,,@Swing Trades moving the $TSLA trade to September so there's more time $TSLA 9SEP 1050C @ $10 *,1009473285425205329
2022-08-17,2022-08-17T15:15:34.802-04:00,TSLA,1050.0,2022-09-09,C,11.0,CLOSE,False,,True,@Swing Trades  Selling $TSLA @ $11 *Not holding 918 level. Bearish from here until 880 but setup to 1000 is broken for now,1009541016933650444
2022-08-19,2022-08-19T14:24:09.221-04:00,UNG,33.0,2022-09-16,C,2.45,OPEN,False,,,@Swing Trades  $UNG 16SEP 33C @ $2.45 *Natural gas play  Target: 40 Stop loss: 50%,1010252850800119929
2022-08-19,2022-08-19T15:18:28.424-04:00,OXY,72.0,2022-08-26,C,2.0,OPEN,False,,,@Swing Trades  $OXY is a very crowded trade on the Buffet news but with at the money calls for $2 I really don't see the harm in holding the 72C through next week. It's one of those small account boos,1010266520888299660
2022-08-23,2022-08-23T10:16:23.352-04:00,PANW,600.0,2022-09-02,C,4.5,OPEN,False,,,@Swing Trades buying $PANW 2SEP 600C @ $4.5 Stop loss: 50%,1011640050288693299
2022-08-23,2022-08-23T13:34:46.403-04:00,TSLA,950.0,2022-08-26,C,3.85,OPEN,False,,,@Swing Trades  $TSLA LOTTO size trade $TSLA 26AUG 950C @ $3.85 *Looking for a day 2 move towards 920 by tomorrow so just an overnight trade on this,1011689975303118920
2022-08-23,2022-08-23T14:04:26.518-04:00,OXY,72.0,2022-08-26,C,,CLOSE,False,,True,@Swing Trades selling $OXY 72C for +30% *I'm not sure what happened to $UNG but if it's energy sector related OXY would be at risk as well,1011697441646579864
2022-08-24,2022-08-24T13:20:08.063-04:00,TSLA,950.0,2022-08-26,C,910.0,TRIM,False,,True,@Swing Trades  $TSLA got the day 2 move I was looking for but came shy of the 920 target and topped out @ 910 so instead of taking 40% I get scratch. I'm ok with it. Have to take risks sometimes. Mark,1012048679143747725
2022-08-25,2022-08-25T10:39:02.429-04:00,SNOW,200.0,2022-09-02,C,4.65,OPEN,False,,,@Swing Trades  $SNOW 2SEP 200C @ $4.65 * Could also do SPY 420Calls with 420 target.,1012370526401998859
2022-08-25,2022-08-25T14:59:00.47-04:00,BABA,100.0,2022-07-29,C,1.78,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  Lotto trade for tomorrow $BABA 100C @ $1.78 High risk so risk full debit on this. Can make it a debit spread to reduce cost on it,1012435949327757383
2022-08-26,2022-08-26T10:56:35.15-04:00,SNOW,220.0,2022-09-02,C,1.0,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  Trade idea for how to leave a small risk free $SNOW runner. Buy next week's 220C @ $1  *Only with tiny amount of profits,1012737329699496059
2022-08-26,2022-08-26T10:58:39.496-04:00,BABA,102.0,2022-09-02,C,2.43,ROLL,False,,,@Swing Trades  $BABA roll up idea buy $BABA 2SEP 102C @ $2.43,1012737851244417105
2022-08-26,2022-08-26T12:15:31.897-04:00,BBBY,12.0,2022-09-02,C,1.09,OPEN,False,,,@Swing Trades  High risk reward trade  $BBBY 2SEP 12C @ 1.09  *Don't go big on this one imo,1012757197056376943
2022-08-26,2022-08-26T12:36:18.527-04:00,TLT,114.0,2022-09-02,C,0.9,ADD,False,,,@Swing Trades scaling into $TLT 2SEP 114C @ $0.90 *Adding to this on Monday so making this a 1/4 position,1012762425801588826
2022-08-26,2022-08-26T12:40:55.608-04:00,TLT,116.0,2022-09-02,C,0.3,OPEN_UNRESOLVED_EXP,False,,True,@Day Trades if you want high risk high percentage gain go for  $TLT 116C @ 0.30,1012763587963539627
2022-08-29,2022-08-29T14:57:50.258-04:00,TLT,12.5,2022-09-02,C,1.0,OPEN,False,,,@Swing Trades  $TLT 2SEP 12.5C @ $1 *Full position now,1013885206299684914
2022-08-30,2022-08-30T22:15:07.119-04:00,FSLR,140.0,2022-11-18,C,5.15,OPEN,False,,,@Swing Trades  Holding onto these $FSLR contracts: $FSLR 18NOV 140C @ $5.15 Checks all the boxes: Set-up: ✅ Catalyst: ✅ Flow: ✅ @DWL618 spotted a debit spread so lmk if you prefer that option,1014357639536324698
2022-09-01,2022-09-01T10:09:03.57-04:00,NVDA,130.0,2022-09-09,P,1.9,OPEN,False,,,@Swing Trades  $NVDA 9SEP 130P @ $1.90 Target 130 Stop loss: 50%,1014899696499687524
2022-09-01,2022-09-01T10:26:06.029-04:00,BBBY,10.5,2022-09-16,C,0.88,OPEN,False,,,@Swing Trades  Meme stocks tend to run into FOMC. $BBBY 16SEP 10.5C @ $0.88,1014903985003561111
2022-09-01,2022-09-01T14:40:23.28-04:00,AAPL,160.0,2022-09-16,C,2.7,OPEN,False,,,@Swing Trades I like these for the run into $AAPL event next Wednesday: $AAPL 16SEP 160C @ $2.70  Stop loss: 30%,1014967978552471552
2022-09-01,2022-09-01T15:00:47.305-04:00,SPY,395.0,2022-09-02,C,2.0,OPEN,False,,,@Swing Trades The $SPY put spread should be safe tomorrow. You could take the 100% or hold to expiry for some more. Only needs to close below 400. Could also add a $SPY 2SEP 395C @ $2 as a lotto hedge,1014973112485433365
2022-09-02,2022-09-02T15:26:46.781-04:00,GOOGL,100.0,2022-09-16,P,0.69,OPEN,False,,,@Swing Trades  $GOOGL 16SEP 100P @ $0.69 *I'll post a chart this weekend. Going smaller since market is short term oversold. Can continue to get more oversold so adding now,1015342041267454034
2022-09-06,2022-09-06T11:42:31.708-04:00,ENPH,400.0,2022-11-18,C,8.2,OPEN,False,,,@Swing Trades  $ENPH 18NOV 400C @ $8.20. Playing for the breakout here,1016735158063345665
2022-09-07,2022-09-07T09:47:40.328-04:00,SPY,405.0,2022-09-16,C,1.5,OPEN,False,,,@Swing Trades  $SPY 16SEP 405C @ $1.50 adding a pairs trade to this: $SPY 12SEP 383P @ $1.25,1017068641386233907
2022-09-08,2022-09-08T13:48:23.745-04:00,ENPH,,,C,,OPEN,True,330/340,,@Swing Trades  $ENPH 16SEP 330/340C @ $2.80,1017491609333534900
2022-09-09,2022-09-09T11:02:33.515-04:00,AMZN,150.0,2023-01-20,C,5.78,OPEN,False,,,@Swing Trades I'm adding this $AMZN JANUARY 150C @ $5.78 *There's a large leg up either now or year end so pushing it to January expiry,1017812262909653053
2022-09-12,2022-09-12T10:01:42.081-04:00,TSLA,310.0,2022-08-26,C,,ROLL,False,,True,@Swing Trades  Raise stops on $TSLA or roll up to 310C. 310 is our target,1018884111282225212
2022-09-12,2022-09-12T11:04:28.995-04:00,TSLA,300.0,2022-08-26,C,,CLOSE,False,,True,@Swing Trades  Selling $TSLA 300C  just noticed we got the 100% overnight move,1018899910864666624
2022-09-12,2022-09-12T12:29:04.384-04:00,SPY,415.0,2022-09-16,C,2.0,OPEN,False,,,@Swing Trades setting up our CPI trade. Here's the call side: $SPY 16SEP 415C @ $2,1018921198589050910
2022-09-12,2022-09-12T12:46:01.624-04:00,U,44.0,2022-09-23,C,1.23,OPEN,False,,,@Swing Trades potential small account booster: $U 23SEP 44C @ $1.23 *Risk full debit and try not to look at it,1018925465202855968
2022-09-12,2022-09-12T13:05:28.139-04:00,SPY,395.0,2022-09-14,P,0.35,OPEN,False,,,@Swing Trades addinf put leg for CPI trade: $SPY 14SEP 395P @ $0.35,1018930357921403003
2022-09-13,2022-09-13T10:42:13.481-04:00,TSLA,305.0,,C,1.5,TRIM,False,,,@Swing Trades  $TSLA 305C runner out @ $1.50,1019256697178558597
2022-09-13,2022-09-13T11:03:10.021-04:00,SPY,395.0,2022-09-14,P,,ROLL,False,,True,@Swing Trades  $SPY 395P out at 350%. Rolled down to 390P as a runner,1019261967489314876
2022-09-13,2022-09-13T11:03:32.085-04:00,SPY,395.0,2022-09-14,P,,ROLL,False,,True,@Swing Trades  $SPY 395P out at 350%. Rolled down to 390P as a runner,1019262060032434286
2022-09-13,2022-09-13T12:29:53.559-04:00,ENPH,400.0,2022-11-18,C,10.8,OPEN,False,,,@Swing Trades selling this bounce  $ENPH NOV 400C @ $10.8 for +30%  Breakouts still not working in this market,1019283792709554186
2022-09-14,2022-09-14T10:45:54.754-04:00,QQQ,300.0,2022-09-21,C,3.43,OPEN,False,,,@Swing Trades  $QQQ 21SEP 300C @ $3.43 Stop loss: 30%,1019620013130391693
2022-09-14,2022-09-14T12:50:53.09-04:00,PINS,27.5,2022-10-21,C,1.1,OPEN,False,,,@Swing Trades  $PINS 21OCT 27.5C @ $1.10 Spec play on takeover talks,1019651463431065644
2022-09-15,2022-09-15T11:24:40.483-04:00,TSLA,310.0,2022-09-23,C,6.8,OPEN,False,,,@Swing Trades  $TSLA 23SEP 310C @ $6.8,1019992155810439208
2022-09-16,2022-09-16T12:29:28.812-04:00,SPY,385.0,2022-10-21,P,3.96,OPEN,False,,,@Swing Trades  $SPY 21OCT 385/375 put debit @ $3.96 Also adding naked 385P which is higher risk.,1020370852509913118
2022-09-19,2022-09-19T11:53:25.116-04:00,OXY,,,C,,OPEN,True,65/66,,@Swing Trades  $OXY 30SEP 65/66C debit @ $0.44,1021448940907929690
2022-09-20,2022-09-20T14:44:58.14-04:00,TSLA,310.0,2022-09-23,C,5.85,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  Put to call ratio @ .92. Swinging $TSLA 310C @ $5.85 overnight but can wait until tomorrow. FOMC volatility doesn't begin until after 11am PT.,1021854500845260920
2022-09-22,2022-09-22T12:46:41.157-04:00,QQQ,285.0,2022-09-28,C,2.85,OPEN,False,,,@Swing Trades  $QQQ 28SEP 285C @ 2.85 SL: 30%,1022549509672275968
2022-09-23,2022-09-23T13:12:47.589-04:00,SPY,362.0,2022-09-26,P,1.57,OPEN,False,,,@Swing Trades  One more gap down flush for Monday? I'm taking $SPY 26SEP 362P @ $1.57 LOTTO sized trade here,1022918467629895740
2022-09-26,2022-09-26T09:37:33.005-04:00,BABA,82.0,2022-09-30,C,1.7,OPEN,False,,,@Swing Trades  $BABA 30SEP 82C @ $1.70 adding this along with FXI,1023951463535357992
2022-09-28,2022-09-28T09:44:50.87-04:00,TLT,110.0,2022-11-18,C,1.29,ADD,False,,,@Swing Trades  Pulling the trigger on bonds. $TLT 18NOV 110C @ $1.29 *Added some LEAPS on these as well,1024678075805483068
2022-09-28,2022-09-28T10:16:50.139-04:00,AMZN,115.0,2023-01-20,C,2.0,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  $AMZN weekly 115c @ $2,1024686125803130973
2022-09-28,2022-09-28T10:29:05.662-04:00,AAPL,152.5,2022-09-16,C,0.44,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  Super lotto: $AAPL weekly 152.5C @ 0.44,1024689210810175530
2022-09-28,2022-09-28T15:21:10.295-04:00,AAPL,152.5,2022-09-16,C,152.0,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  $AAPL 152.5C up 115%. There is an unfilled gap @ 152 that should get filled if we have some follow through.,1024762714448461874
2022-09-29,2022-09-29T12:58:55.865-04:00,TSLA,260.0,2022-09-23,P,2.0,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  Tomorrow we'll likely have a wild market swing either up or down so adding a long and short  $TSLA 260P @ $2 $SPY 371C @ $0.47,1025089306320175235
2022-09-29,2022-09-29T13:07:12.607-04:00,TSLA,260.0,2022-09-23,P,2.0,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  Changing the short side to $TSLA 260P @ $2 -$NFLX holding up too well,1025091389807132764
2022-09-30,2022-09-30T11:11:13.12-04:00,NFLX,250.0,2022-10-07,C,4.6,OPEN,False,,,@Swing Trades  $NFLX 7OCT 250C @ $4.6. We'll probably only be in these until end of day,1025424587468587190
2022-10-04,2022-10-04T09:33:48.602-04:00,AMZN,125.0,2022-10-21,C,2.5,OPEN,False,,,@Swing Trades  $AMZN 21OCT 125C @ $2.5,1026849625245765723
2022-10-04,2022-10-04T09:42:33.413-04:00,NVDA,135.0,2022-10-14,C,2.8,OPEN,False,,,@Day Trades  $NVDA 14OCT 135C @ $2.8,1026851826462642236
2022-10-04,2022-10-04T09:44:01.542-04:00,TSLA,270.0,2022-09-23,C,1.0,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades adding weekly lotto: $TSLA 270C @ $1,1026852196102451240
2022-10-04,2022-10-04T15:15:09.589-04:00,GOOGL,97.0,2022-11-18,P,3.68,OPEN,False,,,@Swing Trades adding first put $GOOGL 18NOV 100/95PUT DEBIT @ $1.78 Also adding naked $GOOGL 18NOV 97P @ $3.68,1026935528731459744
2022-10-04,2022-10-04T15:36:47.6-04:00,SPY,380.0,2022-10-05,C,1.0,EXPIRE,False,,,@Swing Trades  One more for the road. Buying  $SPY 5OCT 380C @ $1 *This is my runner. I fully expect my last call to expire worthless so this a complete lotto trade for another possible gap up,1026940972984180786
2022-10-04,2022-10-04T16:09:01.579-04:00,TWTR,50.0,2023-01-20,C,3.6,CLOSE,False,,True,@Swing Trades  Congrats if you held the $TWTR arbitrage trade.  They finally went.  $1 to as high as $6 and closed @ $3.60 today,1026949084680028160
2022-10-05,2022-10-05T11:04:49.521-04:00,GOOGL,97.0,2022-11-18,P,,CLOSE,False,,True,@Swing Trades  All out of naked $GOOGL puts for 20%. Still holding the put spread. I'll look to reload naked later.  VIX still too high IMO,1027234917865766922
2022-10-05,2022-10-05T12:55:52.896-04:00,ARKW,50.0,2022-10-21,C,1.7,OPEN,False,,,@Swing Trades  $ARKW 21OCT 50C @ $1.70,1027262866086166658
2022-10-05,2022-10-05T13:14:27.864-04:00,QQQ,282.0,2022-10-07,C,2.4,OPEN,False,,,@Swing Trades  $QQQ 7OCT 282C @ $2.40 Target: 289,1027267542600917043
2022-10-06,2022-10-06T10:40:18.127-04:00,AMZN,122.0,2022-10-21,C,0.7,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  $AMZN Weekly 122C @ $0.70,1027591134257618944
2022-10-06,2022-10-06T15:07:52.127-04:00,SPY,368.0,,P,1.2,OPEN_UNRESOLVED_EXP,False,,,@Swing Trades  🚨Lotto trade for tomorrow's NFP. Only playing the downside on this one. $SPY 368P @ $1.2,1027658469614043218
2022-10-06,2022-10-06T15:32:16.833-04:00,TLT,105.0,2022-11-18,C,,ADD,False,,True,@Swing Trades added one more thing. Real shot in the dark: $TLT 105C @ $.06,1027664613036265512
2022-10-07,2022-10-07T10:10:30.662-04:00,XOM,98.0,2022-10-14,P,1.03,OPEN,False,,,@Swing Trades  $XOM 14OCT 98P @ $1.03,1027946024951619636
2022-10-07,2022-10-07T11:19:32.886-04:00,AMD,60.0,2022-10-21,P,2.55,OPEN,False,,,@Swing Trades  $AMD 21OCT 60P @ $2.55,1027963398698324038
2022-10-07,2022-10-07T13:37:45.176-04:00,AMD,63.0,2022-10-21,C,,TRIM,False,,True,@Swing Trades  If you're an active trader here's one way I'd manage $AMD puts.  1. Once u can peel off $100 in profits buy the 63C  2. Leave that call as a hedge or scalp it on any pop 💡,1027998179083427884
2022-10-07,2022-10-07T14:00:26.121-04:00,SPY,368.0,,P,1.2,OPEN_UNRESOLVED_EXP,False,,,"@Swing Trades  $SPY 368P @ $1.2 now $4.7, 300% gain so our trade is net positive w/ the $QQQ call loss. Taking profits on these and ear marking some for the CPI trade. Withdrawal the rest to bank acco",1028003887300476938
