date,timestamp,ticker,action,price,raw_snippet,msg_id
2023-10-17,2023-10-17T22:27:13.836-04:00,SMCI,TRIM,276.0,$SMCI UPDATE: first weekly target of 301/302 level was hit after the double bottom at 276 (50sma) noted in real time. From here 290 must hold support for 310 target by next week. Semis aren't acting w,1164026876101140491
2023-10-17,2023-10-17T22:35:08.078-04:00,CAT,OPEN,17.0,$CAT 17NOV 280C @ 6.7,1164028865216270358
2023-11-02,2023-11-02T11:13:15.486-04:00,META,OPEN,11.7,$META 15DEC 315c @ 11.70,1169655471217590281
2023-11-02,2023-11-02T12:44:35.541-04:00,META,OPEN,4.0,$META 17NOV 320C @ $4,1169678456234180708
2023-11-06,2023-11-06T22:01:15.002-05:00,IWM,OPEN,0.86,$IWM 17NOV 177C @ 0.86,1171283194683863111
2023-11-06,2023-11-06T22:47:28.708-05:00,LLY,OPEN,4.65,$LLY 10NOV 602.5C @ 4.65/4.93,1171294828450041857
2023-11-10,2023-11-10T13:46:10.325-05:00,MSFT,OPEN,5.0,$MSFT 15DEC 380c @ 5,1172608155700699176
2023-11-13,2023-11-13T13:41:45.717-05:00,CAT,OPEN,22.0,$CAT 22DEC 250c @ $4.35,1173694209451102308
2023-11-13,2023-11-13T23:39:50.425-05:00,CAT,OPEN,22.0,$CAT 22DEC 250c @ $4.35,1173844720825409578
2023-11-13,2023-11-13T23:39:50.425-05:00,ADBE,OPEN,,$ADBE comes to mind as a good example. Would it have been better to buy next years 700calls once 570 broke or closer to 520?,1173844720825409578
2023-11-13,2023-11-13T23:39:50.425-05:00,AVGO,ADD,,Ultimately it’s about risk to reward and risk tolerance. I’m fine buying a breakout like $AVGO because when they work the payout is fairly large and instant but I will say buying before the breakout t,1173844720825409578
2023-11-14,2023-11-14T00:10:13.241-05:00,TSLA,OPEN,4.0,$TSLA 15 DEC 250C @ $4,1173852366269853737
2023-11-14,2023-11-14T00:10:13.241-05:00,TSLA,CLOSE,,Big day today as $TSLA closed above the downtrend completing an inverse head and shoulders setup. We’ll likely start to see a lot of this patterns playing out in many different tickers. Success is usu,1173852366269853737
2023-11-16,2023-11-16T23:50:22.138-05:00,GLD,OPEN,2.3,$GLD 15DEC 185C @ $2.3,1174934534018576435
2023-11-17,2023-11-17T00:03:39.299-05:00,CCJ,OPEN,0.59,$CCJ 29DEC 50C @ 0.59,1174937877554135091
2023-11-20,2023-11-20T09:01:38.162-05:00,META,OPEN,4.0,$META 24NOV 335C @ $4 max,1176160428515139594
2023-11-27,2023-11-27T14:46:53.218-05:00,ARM,OPEN,3.0,$ARM 19JAN 62.5c @ $3,1178784028816592927
2023-11-27,2023-11-27T22:21:04.981-05:00,SHOP,OPEN,1.5,$SHOP 1DEC 74C @ 1.5,1178898330995142706
2023-11-28,2023-11-28T02:40:32.905-05:00,CRSP,OPEN,4.7,$CRSP 19JAN 80C @ 4.70,1178963627601051669
2023-11-28,2023-11-28T02:44:00.869-05:00,SYM,OPEN,4.4,$SYM 19JAN 65 @ $4.4,1178964499865272362
2023-11-28,2023-11-28T17:07:33.651-05:00,AFRM,OPEN,3.0,$AFRM 16FEB 32.5C @ $3 (NOW $5),1179181818424070274
2023-12-04,2023-12-04T11:17:19.286-05:00,PATH,OPEN,1.0,$PATH 16FEB 27C @ $1,1181268004982489108
2023-12-06,2023-12-06T01:33:35.458-05:00,SHOP,OPEN,2.8,$SHOP 19JAN 78C @ $2.8,1181845880131829801
2023-12-11,2023-12-11T15:39:26.383-05:00,PYPL,OPEN,2.3,$PYPL 19JAN 60C @ 2.3,1183870684267552778
2023-12-12,2023-12-12T07:48:33.64-05:00,PYPL,OPEN,2.3,$PYPL 19JAN 60C @ 2.3,1184114571540172821
2023-12-15,2023-12-15T07:45:59.853-05:00,NIO,OPEN,0.3,$NIO 16FEB 10C @ 0.30  Still basing w/ increasing volume. This is frustrating at first much like RIVN but when she goes the move tends to be powerful.,1185201090107551906
2023-12-15,2023-12-15T07:45:59.853-05:00,SEDG,OPEN,3.3,$SEDG 19JAN 115C @ 3.3 This could use some consolidation after the last 2 days so be mindful we could see a pullback soon to add at better prices. The options will be very volatile so risk only what y,1185201090107551906
2023-12-18,2023-12-18T03:46:39.28-05:00,DXY,OPEN,267.0,Finally through MOPEX so TSLA should finally be free to move through the 250 calls wall.  I’ve taken various strikes and expirations for the different targets now that its broken the first downtrend t,1186228021095579678
2023-12-18,2023-12-18T03:46:39.28-05:00,TLSA,OPEN,4.3,Aggressive calls taken on Friday:  $TLSA 22DEC 255C @ 4.3,1186228021095579678
2023-12-18,2023-12-18T03:46:39.28-05:00,TSLA,OPEN,7.7,Less aggressive calls:  $TSLA 19JAN @ 7.7,1186228021095579678
2023-12-18,2023-12-18T03:46:39.28-05:00,TSLA,OPEN,4.0,Trade for the 300 target:   $TSLA 16FEB 300C @ $4 ( these were taken last Monday and trading a bit higher now but still a good choice. Market maker expected move is 44pts by that expiration).,1186228021095579678
2023-12-18,2023-12-18T03:57:18.996-05:00,UPWK,OPEN,0.83,$UPWK 19JAN 15c @ 0.83,1186230704258940968
2023-12-19,2023-12-19T13:39:12.811-05:00,MSFT,OPEN,5.7,$MSFT 19JAN 380C @ $5.7,1186739531278450831
2023-12-19,2023-12-19T13:39:12.811-05:00,META,OPEN,4.38,$META 19JAN 370C @ $4.38,1186739531278450831
2024-01-29,2024-01-29T14:24:24.757-05:00,ADBE,OPEN,3.7,$ADBE 16FEB 660c @ $3.7 & also ok to add w/ a close over 634.,1201608808494014546
2024-01-29,2024-01-29T14:30:27.178-05:00,SNOW,OPEN,7.0,$SNOW 21JUN 260C @ $7 to $9,1201610328597868654
2024-01-29,2024-01-29T14:30:27.178-05:00,SNOW,OPEN,1.7,$SNOW lotto 2FEB 220C @ $1.7 (very high risk & may not go fully in the money),1201610328597868654
2024-02-02,2024-02-02T14:20:50.21-05:00,META,OPEN,9.2,$META 1MAR 500C @ 9.2,1203057460080803870
2024-02-05,2024-02-05T03:52:07.44-05:00,AMZN,OPEN,0.86,$AMZN 16FEB 180c @ 0.86,1203986402912632833
2024-02-07,2024-02-07T08:51:03.111-05:00,NVDA,OPEN,4.0,$NVDA 16FEB 755C @ $4,1204786406300459038
2024-02-07,2024-02-07T08:51:03.111-05:00,META,OPEN,,We saw a break out over 505 once folks caught wind of Pelosi buying back in December. Since then we’ve seen headline after headline as to why thus the move to 600 could be justified. It made sense for,1204786406300459038
2024-02-07,2024-02-07T08:51:03.111-05:00,AMZN,OPEN,,We saw a break out over 505 once folks caught wind of Pelosi buying back in December. Since then we’ve seen headline after headline as to why thus the move to 600 could be justified. It made sense for,1204786406300459038
2024-02-07,2024-02-07T08:51:03.111-05:00,AAPL,OPEN,,We saw a break out over 505 once folks caught wind of Pelosi buying back in December. Since then we’ve seen headline after headline as to why thus the move to 600 could be justified. It made sense for,1204786406300459038
2024-02-07,2024-02-07T08:51:03.111-05:00,SMCI,OPEN,,We saw a break out over 505 once folks caught wind of Pelosi buying back in December. Since then we’ve seen headline after headline as to why thus the move to 600 could be justified. It made sense for,1204786406300459038
2024-02-07,2024-02-07T08:51:03.111-05:00,ASML,OPEN,,We saw a break out over 505 once folks caught wind of Pelosi buying back in December. Since then we’ve seen headline after headline as to why thus the move to 600 could be justified. It made sense for,1204786406300459038
2024-02-07,2024-02-07T09:14:20.502-05:00,ROKU,OPEN,3.5,$ROKU *16FEB 105c @ $3.5,1204792267382980608
2024-02-07,2024-02-07T09:14:20.502-05:00,CAT,OPEN,23.0,$CAT 23FEB 340C @ $1.35,1204792267382980608
2024-02-07,2024-02-07T09:14:20.502-05:00,AVGO,OPEN,5.0,$AVGO 16FEB 1300C @ $5,1204792267382980608
2024-02-16,2024-02-16T02:19:01.587-05:00,META,OPEN,5.25,$META 1MAR 500C @ 5.25 + Macro chart analysis that makes the case for buying LEAPS,1207949240668786689
2024-02-16,2024-02-16T02:19:01.587-05:00,META,OPEN,9.0,$META 21JUN 600c @ $9,1207949240668786689
2024-02-16,2024-02-16T02:52:04.97-05:00,TSLA,OPEN,4.0,$TSLA 23FEB 200C @ $4 (roll up from the original 185calls taken during Thursday's session),1207957559579906118
2024-02-26,2024-02-26T03:46:45.656-05:00,TLT,OPEN,0.75,$TLT 28MAR 96C @ 0.75,1211595198430445568
2024-02-26,2024-02-26T03:53:48.266-05:00,MARA,OPEN,1.7,$MARA 8MAR 26C @ 1.70,1211596970985259028
2024-02-26,2024-02-26T04:05:32.871-05:00,ARM,OPEN,4.0,$ARM 15MAR 175C @ $4-5,1211599926312566794
2024-03-04,2024-03-04T02:10:54.71-05:00,ARM,OPEN,5.1,$ARM 15MAR 165C @ 5.10,1214107792273702933
2024-03-04,2024-03-04T03:25:46.952-05:00,NVDA,OPEN,14.0,$NVDA 19 JUL 1200C @ $14,1214126634102165504
2024-03-04,2024-03-04T03:45:30.473-05:00,AMD,OPEN,13.0,$AMD 17MAY 220C @ $13,1214131598149165098
2024-03-04,2024-03-04T03:45:30.473-05:00,AMD,OPEN,3.0,$AMD 19 JUL 320C @ $3 (good one to keep as a runner),1214131598149165098
2024-03-04,2024-03-04T04:09:32.886-05:00,SMCI,OPEN,17.0,$SMCI 8MAR 1000C @ $17 taken last week.,1214137648067772427
2024-04-01,2024-04-01T04:29:04.22-04:00,AMZN,OPEN,1.42,$AMZN 12APR 185C @ $1.42,1224274321741189223
2024-04-04,2024-04-04T06:40:26.627-04:00,GOOGL,OPEN,3.65,$GOOGL 21JUN 170C @ $3.65,1225394546548932678
2024-04-10,2024-04-10T05:28:23.347-04:00,GOOGL,OPEN,3.65,$GOOGL 21JUN 170C @ $3.65,1227550740592197723
2024-04-22,2024-04-22T02:44:47.136-04:00,NVDA,OPEN,8.75,$NVDA 17MAY 700put @ 8.75 from Friday are currently at 100%.,1231858222806204456
2024-05-06,2024-05-06T02:47:39.174-04:00,VKTX,OPEN,5.0,$VKTX 17MAY 80C @ $5,1236932374504407073
2024-05-08,2024-05-08T17:26:15.621-04:00,SMH,OPEN,239.0,If this backtest holds expect semis to rally back towards $SMH ATH at 239,1237878259040125018
2024-05-09,2024-05-09T02:38:48.561-04:00,XOM,OPEN,2.3,$XOM 19JUL 120C @ 2.3,1238017312548716584
2024-05-17,2024-05-17T01:28:07.259-04:00,STNG,OPEN,6.25,$STNG 17JAN 90C @ 6.25,1240898626163834910
2024-05-20,2024-05-20T02:43:49.739-04:00,MSFT,OPEN,3.8,$MSFT 31MAY 425C @ 3.8,1242004842302410854
2024-06-04,2024-06-04T09:03:54.744-04:00,IWM,OPEN,7.0,$IWM 16AUG 205C @ $7,1247536311410229248
2024-06-04,2024-06-04T09:20:12.316-04:00,GOOGL,OPEN,3.0,$GOOGL 21JUN 175C @ $3,1247540411644248138
2024-06-05,2024-06-05T05:49:15.954-04:00,NOW,OPEN,5.65,$NOW 7JUN 680c @ 5.65,1247849714880352357
2024-06-05,2024-06-05T06:50:08.633-04:00,DE,OPEN,16.0,$DE 20DEC 400c @ $16,1247865035326361702
2024-06-05,2024-06-05T07:05:48.244-04:00,NVO,OPEN,6.83,$NVO 20SEP 145c @ 6.83,1247868976340533349
2024-06-05,2024-06-05T07:24:10.323-04:00,SPY,OPEN,3.4,$SPY 21JUNE 530c @3.4,1247873598795026442
2024-06-05,2024-06-05T07:34:19.924-04:00,YUM,OPEN,6.8,$YUM 17JAN 145C @ 6.8,1247876155646804071
2024-06-05,2024-06-05T07:39:18.899-04:00,VRT,OPEN,7.0,$VRT 20SEP 110c @ $7,1247877409638842469
2024-06-05,2024-06-05T07:57:45.433-04:00,HOOD,OPEN,1.2,$HOOD 21JUN 22c @ 1.2,1247882050778824745
2024-06-05,2024-06-05T08:21:58.319-04:00,VST,OPEN,2.75,$VST 19JUL 100C @ 2.75,1247888144624521246
2024-06-17,2024-06-17T12:09:49.983-04:00,ANET,OPEN,18.0,$ANET 20SEP 370c @ 18,1252294142126723112
2024-06-17,2024-06-17T12:22:33.247-04:00,CRWD,OPEN,,$CRWD is in a break out after the announcement of being added to the S&P.,1252297343487971328
2024-06-17,2024-06-17T12:22:33.247-04:00,CRWD,OPEN,9.0,$CRWD 28JUN 390c @ 9,1252297343487971328
2024-06-17,2024-06-17T12:22:33.247-04:00,CRWD,OPEN,12.0,$CRWD 19JUL 400c @ 12,1252297343487971328
2024-06-17,2024-06-17T13:28:50.132-04:00,AAPL,OPEN,5.5,$AAPL 6/20/2025 260calls @ 5.5 with the primary target being 234.,1252314023752630414
2024-06-17,2024-06-17T13:41:24.971-04:00,LRCX,OPEN,22.0,$LRCX 19JUL 1110c @ 22,1252317189776740397
2024-06-17,2024-06-17T14:39:35.7-04:00,AFRM,OPEN,1.17,$AFRM 30x 19JUL 35c @ 1.17,1252331830955348103
2024-06-24,2024-06-24T03:13:04.913-04:00,AMZN,OPEN,199.0,From here our primary target is 191.40 as long as 187 holds on dips.  Once we get a close above 192 we should FINALLY see a move towards 199. $AMZN reports earnings July 29th so that’s the date I bele,1254695779332001792
2024-06-25,2024-06-25T13:50:52.645-04:00,MELI,OPEN,23.55,$MELI 19JUL 1700C @ 23.55,1255218673698869431
2024-06-25,2024-06-25T13:57:21.003-04:00,NOW,OPEN,7.0,$NOW 19JUL 790c @ $7,1255220302590382207
2024-06-25,2024-06-25T14:02:27.11-04:00,COHR,OPEN,9.8,$COHR 02/2025 75c @ 9.8-10.90,1255221586496323584
2024-07-01,2024-07-01T15:03:43.029-04:00,DELL,OPEN,11.8,$DELL 18OCT 150c @ 11.8 - core hold,1257411331611562094
2024-07-01,2024-07-01T15:03:43.029-04:00,DELL,OPEN,3.2,$DELL 19JUL 150C @ 3.2 - higher risk/reward.,1257411331611562094
2024-07-05,2024-07-05T12:23:57.378-04:00,AMD,OPEN,12.95,$AMD 20SEP 180calls @ 12.95.,1258820677939499110
2024-07-05,2024-07-05T13:17:28.327-04:00,CRM,OPEN,2.87,$CRM 16AUG 280C @ 2.87,1258834145635864608
2024-07-05,2024-07-05T13:23:02.142-04:00,ADBE,OPEN,11.25,$ADBE 17JAN 700c @ 11.25,1258835545757319219
2024-07-05,2024-07-05T13:40:14.482-04:00,META,OPEN,10.0,$META 19JUL 540c @ $10 + higher risk/reward,1258839875705114655
2024-07-05,2024-07-05T13:40:14.482-04:00,MEAT,OPEN,12.0,$MEAT 12JUL 550c @ 4.3,1258839875705114655
2024-07-05,2024-07-05T13:53:52.957-04:00,ARM,OPEN,16.0,$ARM 16AUG 200C @ 16,1258843308638212209
2024-07-09,2024-07-09T14:46:12.15-04:00,META,OPEN,5.85,$META 26JUL 555c @ 5.85 which places it in the week of earnings.,1260306026830495836
2024-07-14,2024-07-14T23:19:55.198-04:00,MSTR,OPEN,1600.0,$MSTR 1580-1600 is the weekly target.,1262247247391756329
2024-07-15,2024-07-15T00:38:52.836-04:00,CVNA,OPEN,5.3,$CVNA 26JUL 140c @ 5.3,1262267118485770280
2024-07-22,2024-07-22T21:27:23.224-04:00,CAT,OPEN,16.0,$CAT 16AUG 360C @ 7.2,1265118030485000283
2024-07-26,2024-07-26T14:58:30.97-04:00,DE,OPEN,3.93,$DE 20SEP 430c @ 3.93,1266469719381381122
2024-08-06,2024-08-06T12:33:31.186-04:00,SPY,OPEN,2.6,$SPY 20SEP 550/560call debit @ 2.6,1270419496364146688
2024-08-07,2024-08-07T02:10:02.962-04:00,SPX,OPEN,5600.0,After this potential oversold rally into the area of $SPX 5550-5600 I do want to be very cautious as the move may prove to be a large bull trap ahead of the first rate cuts.,1270624982766063690
2024-08-07,2024-08-07T02:10:02.962-04:00,META,OPEN,8.0,$META 20SEP 530C @ $8 ( attempting to get filled @ $8 with current volatility but $9-$10 may be more realistic),1270624982766063690
2024-08-07,2024-08-07T02:21:54.507-04:00,GOOGL,OPEN,1.46,$GOOGL 20SEP 175c @ 1.46,1270627967202103306
2024-08-12,2024-08-12T03:08:19.913-04:00,NVDA,OPEN,3.68,$NVDA PLAN and preferred strike for earnings 6SEP 117C @ 3.68,1272451589369630792
2024-08-16,2024-08-16T15:33:29.547-04:00,ULTA,OPEN,4.9,$ULTA 30AUG 420c @ $4.9,1274088666628882532
2024-08-20,2024-08-20T02:23:07.952-04:00,NVDA,OPEN,140.0,This would give $NVDA a price target of 135-140 for year end if it doesn't trade prior to earnings.,1275339317505425560
2024-08-20,2024-08-20T02:44:49.748-04:00,MU,OPEN,3.2,$MU 20SEP 115C @ 3.2-3.4,1275344777633599539
2024-08-20,2024-08-20T02:51:42.716-04:00,SMH,OPEN,3.38,$SMH 18OCT 260/270c @ 3.38,1275346509746933800
2024-08-26,2024-08-26T02:00:18.627-04:00,IWM,OPEN,2.88,$IWM 20SEP 228c @ 2.88,1277507901333966868
2024-08-29,2024-08-29T13:55:08.71-04:00,FTAI,OPEN,4.5,$FTAI 18OCT 135C @ 4.5,1278774958977187862
2024-09-10,2024-09-10T11:15:50.221-04:00,COST,OPEN,1.64,$COST 18OCT 1050c @ 1.64,1283083522156007475
2024-09-11,2024-09-11T00:51:52.372-04:00,TLT,OPEN,5.0,$TLT 6/20/2025 102C @ $5,1283288884301791275
2024-09-11,2024-09-11T00:51:52.372-04:00,TLT,OPEN,30.0,3. On the technical side $TLT has broken out of a symmetrical triangle. I'd highlighted this earlier in the year when we first went long $IWM. (can be found in #🚨-wifey-swing-trades-with-at-least-30da,1283288884301791275
2024-09-11,2024-09-11T00:51:52.372-04:00,IWM,OPEN,100.0,3. On the technical side $TLT has broken out of a symmetrical triangle. I'd highlighted this earlier in the year when we first went long $IWM. (can be found in #🚨-wifey-swing-trades-with-at-least-30da,1283288884301791275
2024-09-11,2024-09-11T00:51:52.372-04:00,TLT,OPEN,120.0,3. On the technical side $TLT has broken out of a symmetrical triangle. I'd highlighted this earlier in the year when we first went long $IWM. (can be found in #🚨-wifey-swing-trades-with-at-least-30da,1283288884301791275
2024-09-11,2024-09-11T02:38:01.03-04:00,TSLA,OPEN,300.0,The longer price bases below the trend line the more likely sellers are no longer in control. Once above 240 $TSLA should begin to make its move back to 270-300.,1283315596389515327
2024-09-11,2024-09-11T18:47:36.393-04:00,NVDA,OPEN,1.0,$NVDA 20DEC 165C @ $1,1283559601547120681
2024-09-12,2024-09-12T16:17:16.888-04:00,ARM,OPEN,2.9,$ARM 18OCT 170c @ 2.90,1283884158866817135
2024-09-14,2024-09-14T07:04:21.568-04:00,LW,OPEN,2.0,$LW 18OCT 70C @ 2,1284469787220774995
2024-09-14,2024-09-14T07:24:00.767-04:00,COST,OPEN,1.65,$COST 18OCT 1050C @ 1.65,1284474733139857506
2024-09-19,2024-09-19T02:12:14.406-04:00,CVNA,OPEN,,It's hard to believe we first bought $CVNA when it was in the single digits.,1286208212302958654
2024-09-19,2024-09-19T02:12:14.406-04:00,CVNA,OPEN,3.45,We initiated a starter position during today's trading session in the $CVNA 4OCT 175c @ 3.45 but I also like,1286208212302958654
2024-09-22,2024-09-22T23:55:20.406-04:00,META,OPEN,8.0,$META UPDATE: the 20SEP 530c @ $8 ended up finishing @ $34.,1287623311752171592
2024-09-23,2024-09-23T02:56:18.028-04:00,AVGO,OPEN,2.8,"Higher risk:  $AVGO 27SEP 172.5C @ $2.8  T1: 174,  Must hold 170 daily close",1287668851919556619
2024-09-23,2024-09-23T02:56:18.028-04:00,AVGO,OPEN,2.0,"Lotto: $AVGO 27SEP 175C @ $2 - risk full debit, no stop on lottos.",1287668851919556619
2024-09-23,2024-09-23T02:56:18.028-04:00,AVGO,OPEN,2.0,"Medium risk: $AVGO 18OCT 185c @ $2 - $2.5,  T1: 174 and I'll hold runners for possible continuation to test the all time high (this is the position I said I was going heavy on)",1287668851919556619
2024-09-23,2024-09-23T02:56:18.028-04:00,AVGO,OPEN,13.5,"Lower risk:  $AVGO 2/21/2025 182c @ $13.50,  T1: 174 and I'll hold runners for possible continuation to test the all time high",1287668851919556619
2024-09-23,2024-09-23T04:01:54.287-04:00,IWM,OPEN,222.0,$IWM broke above the downtrend from the July peak and has since been holding above key areas of support between 220-222.,1287685361786421270
2024-09-23,2024-09-23T04:45:42.901-04:00,TSLA,OPEN,3.0,$TSLA 18OCT 300C @ $3,1287696386992767041
2024-09-23,2024-09-23T05:01:01.614-04:00,GOOGL,OPEN,3.2,$GOOGL 18OCT 165C @ 3.2,1287700240354246689
2024-09-23,2024-09-23T05:01:01.614-04:00,GOOGL,OPEN,1.45,$GOOGL 1/17/2025 200c @ 1.45 *CORE POSITION*,1287700240354246689
2024-09-23,2024-09-23T05:19:13.699-04:00,ANET,OPEN,11.0,$ANET 15NOV 430c @ $11,1287704820890861609
2024-09-23,2024-09-23T05:38:10.405-04:00,MSFT,OPEN,2.72,$MSFT 18OCT 455c @ 2.72,1287709588581515346
2024-09-23,2024-09-23T05:38:10.405-04:00,MSFT,OPEN,439.0,If $MSFT can now hold above 431 and form a tight consolidation between the 435-439 trading range for a few sessions we should see this resolve higher to those former highs.,1287709588581515346
2024-09-24,2024-09-24T03:05:34.803-04:00,SQ,OPEN,1.85,$SQ 18OCT 70c @ 1.85,1288033575069028352
2024-09-26,2024-09-26T15:27:45.189-04:00,QQQ,OPEN,3.0,$QQQ 11OCT 500c @ $3,1288945124776345693
2024-09-27,2024-09-27T02:39:49.467-04:00,QQQ,OPEN,3.0,$QQQ 11OCT 500c @ $3,1289114257056727063
2024-09-27,2024-09-27T03:08:17.493-04:00,ADI,OPEN,9.0,$ADI 1/17/2025 250C @ $9,1289121421036879894
2024-09-27,2024-09-27T20:18:46.029-04:00,IWM,OPEN,222.0,$IWM broke above the downtrend from the July peak and has since been holding above key areas of support between 220-222.,1289380748713001031
2024-10-01,2024-10-01T02:20:50.622-04:00,ISRG,OPEN,,I like but don't love this particular setup mainly because of the break out level being so close to the psych 500 level but with earnings coming up we could see $ISRG breakout and rally into the print,1290559031856988250
2024-10-11,2024-10-11T13:28:45.598-04:00,CIEN,OPEN,,Breakout today in $CIEN after announcing $1b buyback program.,1294350997144998030
2024-10-11,2024-10-11T13:28:45.598-04:00,CIEN,OPEN,4.0,$CIEN 7JAN 70c @ $4-4.35 can work for this trade.,1294350997144998030
2024-10-13,2024-10-13T23:37:49.139-04:00,GS,CLOSE,,$GS closed the week at a new all time closing high mirroring what could be a possible rotation into $IWM.,1295229047596515439
2024-10-13,2024-10-13T23:37:49.139-04:00,IWM,CLOSE,,$GS closed the week at a new all time closing high mirroring what could be a possible rotation into $IWM.,1295229047596515439
2024-10-15,2024-10-15T01:07:18.999-04:00,SMH,OPEN,3.93,$SMH 1NOV 270c @ 3.93,1295613958287392800
2024-10-15,2024-10-15T01:42:31.211-04:00,IWM,OPEN,0.8,$IWM 18OCT 225c @ 0.8,1295622817546768425
2024-10-15,2024-10-15T01:42:31.211-04:00,IWM,OPEN,0.8,The $IWM 18OCT 225C @ 0.8 finished @ 2.70 for 230%.,1295622817546768425
2024-10-15,2024-10-15T01:54:52.604-04:00,VRT,OPEN,5.2,$VRT 20DEC 130c @ 5.2-5.5,1295625927174262854
2024-10-15,2024-10-15T02:13:48.911-04:00,MSTR,OPEN,6.63,$MSTR 25OCT 225c @ $6.63,1295630693191254047
2024-11-05,2024-11-05T13:33:09.382-05:00,GOOGL,OPEN,2.53,$GOOGL 20DEC 180c @ 2.53,1303426899669815347
2024-11-11,2024-11-11T02:00:55.739-05:00,IWM,OPEN,2.67,$IWM 22NOV 240c @ 2.67,1305427022138441790
2024-12-02,2024-12-02T03:15:03.939-05:00,TAN,OPEN,1.3,$TAN 1/17/2025 39C @ 1.3 and I'll add if $1.1 trades via limit order,1313055824418967582
2024-12-12,2024-12-12T03:43:50.732-05:00,LRCX,OPEN,2.4,$LRCX 2/21/25 90C @ 2.4,1316686945769885737
2024-12-23,2024-12-23T01:28:40.771-05:00,SQ,OPEN,2.2,$SQ 21FEB 105C @ $2.20 - $2.50,1320639196649619568
2025-01-02,2025-01-02T21:44:56.049-05:00,RGTI,OPEN,,I'm starting a side @account challenge that's compromised only of $RGTI $IONQ,1324569155805909012
2025-01-02,2025-01-02T21:44:56.049-05:00,IONQ,OPEN,,I'm starting a side @account challenge that's compromised only of $RGTI $IONQ,1324569155805909012
2025-01-02,2025-01-02T21:44:56.049-05:00,RGTI,TRIM,,I have a price target of 30 on $RGTI in the more immediate term and I believe this is the vehicle to use to double this account and get us to where we need to be.,1324569155805909012
2025-01-21,2025-01-21T13:36:27.273-05:00,QBTS,OPEN,0.15,$QBTS 24jan 7.5c @ 0.15 x 10,1331331595336024096
2025-01-22,2025-01-22T09:04:33.714-05:00,QBTS,OPEN,,"The only new trades added were weekly $QBTS, $ORCL180 for Feb, and $AVGO for next week.",1331625559175856252
2025-01-22,2025-01-22T09:04:33.714-05:00,AVGO,OPEN,,"The only new trades added were weekly $QBTS, $ORCL180 for Feb, and $AVGO for next week.",1331625559175856252
2025-01-22,2025-01-22T09:37:23.594-05:00,AVGO,OPEN,2.75,$AVGO 245c @ 2.75,1331633821451292704
2025-01-28,2025-01-28T07:45:41.015-05:00,AMGN,OPEN,2.75,$AMGN 21FEB 295c @ 2.75,1333780035990978610
2025-02-04,2025-02-04T10:00:55.646-05:00,RGTI,OPEN,0.5,$RGTI 21FEB 20c @ 0.50,1336350786279440394
2025-02-04,2025-02-04T10:08:14.073-05:00,SPX,OPEN,6030.0,$SPX should fill the gap at 6030 today,1336352625175695362
2025-02-19,2025-02-19T04:00:44.103-05:00,ZS,OPEN,210.0,If the 218 level rejects then $ZS has support at 210 which would be the perfect place to add a second lot of calls which should be buyable for around $3 to $3.2,1341695958882324561
2025-02-24,2025-02-24T04:35:40.043-05:00,EWZ,OPEN,2.4,$EWZ 16JAN 2026 @ 2.40,1343516689219715107
2025-02-24,2025-02-24T04:35:40.043-05:00,SPX,TRIM,,Trade Thesis: While $SPX has been trading sideways many international markets are up double digits in many cases.  Brazil offers a unique opportunity due to the political landscape. Elections aren’t u,1343516689219715107
2025-02-24,2025-02-24T04:35:40.043-05:00,EWZ,TRIM,,Trade Thesis: While $SPX has been trading sideways many international markets are up double digits in many cases.  Brazil offers a unique opportunity due to the political landscape. Elections aren’t u,1343516689219715107
2025-02-24,2025-02-24T04:35:40.043-05:00,TSLA,TRIM,,Trade Thesis: While $SPX has been trading sideways many international markets are up double digits in many cases.  Brazil offers a unique opportunity due to the political landscape. Elections aren’t u,1343516689219715107
2025-02-24,2025-02-24T04:35:40.043-05:00,NVDA,TRIM,,Trade Thesis: While $SPX has been trading sideways many international markets are up double digits in many cases.  Brazil offers a unique opportunity due to the political landscape. Elections aren’t u,1343516689219715107
2025-02-24,2025-02-24T04:35:40.043-05:00,EWZ,OPEN,,As an added bonus if looking for yield $EWZ has a very attractive divi.,1343516689219715107
2025-02-24,2025-02-24T05:13:54.481-05:00,LRCX,OPEN,1.2,$LRCX 7MAR 90c @ 1.2 lotto,1343526312790462517
2025-02-24,2025-02-24T05:13:54.481-05:00,LRCX,OPEN,6.0,$LRCX 20JUN 90c @ $6-6.5,1343526312790462517
2025-02-27,2025-02-27T02:15:18.176-05:00,GEV,OPEN,10.0,$GEV 20JUN 450C @ $10 to $11 if possible.,1344568528946335825
2025-03-10,2025-03-10T05:27:40.28-04:00,OKLO,OPEN,1.3,$OKLO 28MAR 32c @ $1.3 to $1.7,1348588107066507264
2025-03-10,2025-03-10T05:30:54.975-04:00,NVDA,OPEN,2.0,$NVDA 28MAR 120calls @ $2,1348588923676262491
2025-03-17,2025-03-17T12:37:36.207-04:00,BIDU,OPEN,3.5,$BIDU 17APR 100c out @ 3.5,1351233018085376162
2025-06-30,2025-06-30T04:43:03.283-04:00,OKLO,OPEN,4.0,$OKLO 15AUG 70c trading @ $4,1389164319874486433
